method,missingness_name,missingness_mechanism,missingness_scope,availability_bucket,metric,n_runs,delta_missing_vs_oracle,delta_missing_vs_erm,delta_missing_vs_feature_mixing
protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,accuracy,560,0.0013377927684398653,0.0,0.000643823931256877
protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,accuracy,560,-0.0016210571540615098,-0.002958849922501382,-0.0023150259912445084
protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,accuracy,560,-0.002254196319815742,-0.0035919890882556158,-0.0029481651569987404
protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,accuracy,560,-0.0011724295248861593,-0.002510222293326029,-0.0018663983620691568
protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,accuracy,560,-0.0017436725422558857,-0.0030814653106957623,-0.0024376413794388848
protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,accuracy,560,-0.0005549220810782854,-0.0018927148495181544,-0.0012488909182612794
protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,accuracy,560,-0.00030971200329490717,-0.0016475047717347743,-0.0010036808404778987
protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,accuracy,560,-0.0009627910793608478,-0.0023005838478007204,-0.0016567599165438422
protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,accuracy,560,-0.0003056298138795071,-0.0016434225823193742,-0.0009995986510624984
protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,accuracy,560,-2.774453145245234e-05,-0.0013655372998923171,-0.0007217133686354436
protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,balanced_accuracy,560,-0.0004290907074194682,0.0,-0.004053831648802924
protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,balanced_accuracy,560,-0.003919526164278217,-0.0034904354568587527,-0.007544267105661687
protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,balanced_accuracy,560,-0.00511173187202942,-0.004682641164609957,-0.008736472813412896
protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,balanced_accuracy,560,-0.0028670151612896237,-0.002437924453870159,-0.006491756102673089
protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,balanced_accuracy,560,-0.003929742544910486,-0.0035006518374910258,-0.0075544834862939616
protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,balanced_accuracy,560,-0.0012673964943411035,-0.0008383057869216417,-0.004892137435724567
protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,balanced_accuracy,560,-0.0008917479479601386,-0.0004626572405406697,-0.004516488889343602
protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,balanced_accuracy,560,-0.0024759263618198786,-0.0020468356544004135,-0.006100667303203346
protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,balanced_accuracy,560,-0.0006671695625221605,-0.00023807885510269372,-0.0042919105039056216
protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,balanced_accuracy,560,-1.798261371782308e-05,0.00041110809370164733,-0.0036427235551012736
protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,brier,560,-0.0003776513457530111,0.0,0.0006720075578106244
protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,brier,560,0.0008831112177990508,0.0012607625635520788,0.0019327701213626995
protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,brier,560,0.0011982318429270087,0.0015758831886800342,0.002247890746490659
protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,brier,560,0.0005553755219907923,0.0009330268677438144,0.0016050344255544354
protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,brier,560,0.0009493868489871596,0.0013270381947401832,0.0019990457525508056
protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,brier,560,0.00022492689443051288,0.0006025782401835326,0.0012745857979941473
protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,brier,560,0.00012910278225668876,0.0005067541280097049,0.0011787616858203215
protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,brier,560,0.00045289990215644345,0.0008305512479094668,0.0015025588057200863
protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,brier,560,9.199913961738876e-05,0.00046965048537040175,0.0011416580431810215
protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,brier,560,-3.018301940916212e-05,0.00034746832634384277,0.0010194758841544616
protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,rac1p_demographic_parity_diff,560,-3.19928466183031e-05,0.0,-0.007174393148981368
protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,rac1p_demographic_parity_diff,560,-0.0024306426175512512,-0.00239864977093295,-0.009573042919914315
protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,rac1p_demographic_parity_diff,560,-0.005276320152708977,-0.0052443273060906815,-0.012418720455072049
protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,rac1p_demographic_parity_diff,560,-0.0035543157234621666,-0.00352232287684386,-0.01069671602582523
protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,rac1p_demographic_parity_diff,560,-0.0009296509357148482,-0.0008976580890965452,-0.008072051238077915
protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,rac1p_demographic_parity_diff,560,-0.0004208286095515442,-0.0003888357629332408,-0.007563228911914605
protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,rac1p_demographic_parity_diff,560,-0.0008468272596908008,-0.0008148344130725012,-0.007989227562053869
protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,rac1p_demographic_parity_diff,560,-0.0021720354944528854,-0.002140042647834584,-0.009314435796815953
protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,rac1p_demographic_parity_diff,560,-0.0013250964574667765,-0.0012931036108484754,-0.008467496759829843
protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,rac1p_demographic_parity_diff,560,9.551541118149232e-05,0.000127508257799793,-0.007046884891181571
protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,rac1p_equalized_odds_diff,560,0.0026237615166159406,0.0,-0.0064604969798037265
protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,rac1p_equalized_odds_diff,560,-0.0007319526873834713,-0.003355714203999417,-0.009816211183803145
protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,rac1p_equalized_odds_diff,560,-0.009349453495447867,-0.011973215012063816,-0.018433711991867545
protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,rac1p_equalized_odds_diff,560,-0.0050008904876953615,-0.007624652004311306,-0.014085148984115033
protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,rac1p_equalized_odds_diff,560,-0.0009222326267469472,-0.0035459941433628917,-0.010006491123166622
protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,rac1p_equalized_odds_diff,560,-0.00028463972889894163,-0.0029084012455148885,-0.009368898225318613
protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,rac1p_equalized_odds_diff,560,-0.0011871749660480322,-0.0038109364826639735,-0.010271433462467703
protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,rac1p_equalized_odds_diff,560,-0.002052482990426007,-0.004676244507041949,-0.011136741486845682
protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,rac1p_equalized_odds_diff,560,-0.002414135471422031,-0.005037896988037975,-0.011498393967841703
protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,rac1p_equalized_odds_diff,560,0.0006044935798862024,-0.0020192679367297428,-0.00847976491653347
protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,rac1p_worst_group_accuracy,560,0.00047196560156133517,0.0,-0.00014258578612281862
protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,rac1p_worst_group_accuracy,560,-0.001807939232197621,-0.0022799048337589565,-0.002422490619881776
