task,split_mode,method,missingness_name,missingness_mechanism,missingness_scope,availability_bucket,n_runs,train_observed_fraction,prediction_observed_fraction,accuracy,balanced_accuracy,roc_auc,brier,rac1p_demographic_parity_diff,sex_demographic_parity_diff,rac1p_x_sex_demographic_parity_diff,rac1p_equalized_odds_diff,sex_equalized_odds_diff,rac1p_x_sex_equalized_odds_diff,rac1p_worst_group_accuracy,sex_worst_group_accuracy,rac1p_x_sex_worst_group_accuracy
ACSIncome,geographic,threshold_optimizer_eo,mcar_10_train_prediction,mcar,train_and_prediction,0.1,125,0.1,0.1,0.6730499999999999,0.674842389100522,0.674842389100522,0.32694999999999996,0.20334811635854713,0.05607846060097581,0.260935233435497,0.2265709105794836,0.02211891352747442,0.2884803227675595,0.6150150776952431,0.6476541737305022,0.5818846962245708
ACSIncome,geographic,threshold_optimizer_eo,mnar_10_train_prediction,mnar,train_and_prediction,0.1,125,0.10012319999999997,0.09972599999999997,0.6776626666666666,0.6658578566797316,0.6658578566797317,0.3223373333333333,0.2045995251980923,0.05198899830563936,0.2571668423638767,0.2343313994054303,0.018840862081313466,0.28250076101613436,0.6293713729591799,0.6487108568825565,0.5939615446648282
ACSIncome,geographic,threshold_optimizer_eo,mcar_20_train_prediction,mcar,train_and_prediction,0.2,125,0.2,0.2,0.6730806666666667,0.6539508587708039,0.6539508587708039,0.32691933333333334,0.17368401062643343,0.05096192807503923,0.22280120876901363,0.19657431122292496,0.016695573657870676,0.24348435276056807,0.618147524560098,0.6433273928478592,0.5802650407087717
ACSIncome,geographic,threshold_optimizer_eo,mnar_20_train_prediction,mnar,train_and_prediction,0.2,125,0.20062794666666664,0.20033066666666666,0.667812,0.6701487406627428,0.6701487406627428,0.332188,0.1950455997743517,0.05470396562667662,0.2530848066288924,0.22350498407763708,0.019822577118857175,0.2768986845968863,0.6101140774246554,0.6395875221458422,0.5722142412015674
ACSIncome,geographic,threshold_optimizer_eo,mcar_40_train_prediction,mcar,train_and_prediction,0.4,125,0.4,0.4,0.6566513333333334,0.6580338479705026,0.6580338479705026,0.34334866666666664,0.17034292299405882,0.052157260278575736,0.22531222910787574,0.19946472222660383,0.01898079216142202,0.2568703828358224,0.5957450136735942,0.6284317495168361,0.5624117172316315
ACSIncome,geographic,threshold_optimizer_eo,mcar_50_train_prediction,mcar,train_and_prediction,0.5,125,0.5,0.5,0.663208,0.6667322574086535,0.6667322574086535,0.336792,0.17566844455886213,0.05449496504703719,0.223056720707599,0.20911919864256226,0.018293937049009543,0.268676147680359,0.6027736787919046,0.6368195159503363,0.568405121818441
ACSIncome,geographic,threshold_optimizer_eo,mnar_50_train_prediction,mnar,train_and_prediction,0.5,125,0.5004622933333334,0.4978333333333333,0.6637413333333334,0.6583171585692699,0.6583171585692699,0.33625866666666665,0.17702159610602117,0.04309224535272816,0.22549052624178456,0.19885616788717972,0.019699633234650172,0.2545786974171053,0.5981818050675557,0.6318577429009029,0.5635019472408637
ACSIncome,geographic,threshold_optimizer_eo,mcar_60_train_prediction,mcar,train_and_prediction,0.6,125,0.6,0.6,0.649624,0.6634475142683238,0.6634475142683238,0.35037599999999997,0.16376693611670223,0.0543560278186449,0.22179943981836464,0.20899280939798492,0.018977800187632295,0.2651735333189577,0.5779808356361718,0.6237551547200458,0.5424665027200766
ACSIncome,geographic,threshold_optimizer_eo,mcar_80_train_prediction,mcar,train_and_prediction,0.8,125,0.8,0.8,0.65707,0.6676428865392176,0.6676428865392176,0.34292999999999996,0.15302889668904865,0.05463098165311239,0.2126795723930032,0.2014712749872338,0.019312437513117016,0.2668829517883077,0.5750523694563673,0.6338417283206229,0.5548692207825779
ACSIncome,geographic,threshold_optimizer_eo,full,mcar,train_and_prediction,1.0,125,1.0,1.0,0.6587326666666666,0.6713964817897478,0.6713964817897478,0.34126733333333337,0.15162451150903206,0.05706528768588828,0.21091761377027599,0.2034925894157074,0.02217772781536118,0.265285583855587,0.5785669356068139,0.6376192729382688,0.552158150142911
ACSIncome,temporal,erm,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.10000133339615017,0.10000199994162452,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10007866514105812,0.10089044358449749,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.1999999999952581,0.19999900009170643,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20068891577790016,0.1999756395024093,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.40000088897423003,0.3999996663082556,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.5000022223703803,0.499994999333251,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005471469718656,0.5002400515527671,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.59999911102577,0.6000003336917443,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.8000000000047419,0.8000009999082935,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,erm,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,feature_mixing,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.10000133339615017,0.10000199994162452,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10007866514105812,0.10089044358449749,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.1999999999952581,0.19999900009170643,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20068891577790016,0.1999756395024093,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.40000088897423003,0.3999996663082556,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.5000022223703803,0.499994999333251,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005471469718656,0.5002400515527671,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.59999911102577,0.6000003336917443,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.8000000000047419,0.8000009999082935,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,feature_mixing,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.7516247027694009,0.7154583214662618,0.8438944638931929,0.1662084994185769,0.32761827203063876,0.06208500350601817,0.3895761228904645,0.5102877036771165,0.025714534477009564,0.5904489476805818,0.7189937990326024,0.7195553812126894,0.6565074153572137
ACSIncome,temporal,protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.10000133339615017,0.10000199994162452,0.7482943087096905,0.7116549690313266,0.8394273650243491,0.16816427931651182,0.33873100908315074,0.05285776433658524,0.39683003972888464,0.5390574319328002,0.03739177723404059,0.6290659833591679,0.716984719308734,0.7149281339056742,0.6573060799788707
ACSIncome,temporal,protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10007866514105812,0.10089044358449749,0.7468258337401096,0.7096195430957167,0.8387513714782279,0.168745995056884,0.3195433533905091,0.05485599748748988,0.3775697798261701,0.48090568249553406,0.03236552916169074,0.5952790454151662,0.712761264005031,0.7135028688389582,0.6574485447089786
ACSIncome,temporal,protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.1999999999952581,0.19999900009170643,0.7490943866798999,0.7126120712817007,0.8406061751450635,0.16760470710350778,0.3330076239863936,0.051013352661686155,0.38868710261046496,0.5086229422971102,0.03988174307866259,0.5805324875488882,0.7244036874696945,0.715883351340814,0.6626399509203797
ACSIncome,temporal,protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20068891577790016,0.1999756395024093,0.7485709493337086,0.7124200101382114,0.8396167411272027,0.16813841773593058,0.3276071249059756,0.05133634169022748,0.3867458280399671,0.5115539680070001,0.04085881061690739,0.5889335170619929,0.7121878044961906,0.7151738551965262,0.6532449311481244
ACSIncome,temporal,protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.40000088897423003,0.3999996663082556,0.750746182575759,0.7150747286347614,0.8418335414523742,0.16666270211511483,0.3218015564526899,0.050075492462074586,0.38964486194769193,0.48525242301584637,0.04391682353527829,0.5580112911028572,0.7247998823956832,0.7175885994424502,0.6701497560699259
ACSIncome,temporal,protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.5000022223703803,0.499994999333251,0.7522196547154493,0.7177782994277558,0.8420030608512147,0.16627863598207338,0.31814727654407887,0.05354932331847735,0.38455317897759594,0.49173778943131113,0.04030591607039544,0.5774410258917633,0.7211899813757502,0.720031811901974,0.6566770688550623
ACSIncome,temporal,protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005471469718656,0.5002400515527671,0.7510111421901849,0.7155147433652685,0.841236423930113,0.16707804308180782,0.3180120566138994,0.05285885093797822,0.3836137218760956,0.5134266991194446,0.039978310320227535,0.612500652497196,0.7193623966286151,0.7179114515861158,0.6565923182689122
ACSIncome,temporal,protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.59999911102577,0.6000003336917443,0.7519929248301549,0.71683498330482,0.8423592542528124,0.16642731443703976,0.3207936578348304,0.05219075004830672,0.38498922663517343,0.48597562033055275,0.04087458899023032,0.5828198060982243,0.721223125242485,0.7194661434225498,0.6601290394746016
ACSIncome,temporal,protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.8000000000047419,0.8000009999082935,0.752793052727781,0.7184791321534795,0.8425867756311708,0.1660143547645047,0.3183887627113334,0.05438214601195195,0.3883036169197494,0.5044043335162024,0.038681914739056286,0.6046404624900915,0.719222111229094,0.7211115941214525,0.6602447383390679
ACSIncome,temporal,protected_group_mixing,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.7532213806388982,0.7188578047433004,0.8427147375680959,0.1661546576967465,0.3181847691327713,0.053239550804200536,0.3862473374475036,0.48761556541210194,0.040727561371171214,0.5910984632263776,0.7217512500888237,0.7212597675748554,0.658351518965765
ACSIncome,temporal,reweighing,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.7501995502071612,0.7114970341586698,0.8457789421536027,0.16679387064646609,0.3251543602707788,0.056859756336983494,0.390246013195133,0.5065246587244663,0.030725505976566907,0.6071934345221716,0.7191350906212943,0.7154572033024938,0.6601185007594036
ACSIncome,temporal,reweighing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.10000133339615017,0.10000199994162452,0.7510929520074847,0.7129655844363628,0.845746840552741,0.16658650956424764,0.3260136899713648,0.05433753217187987,0.3840128058931479,0.504691701486997,0.03717269730017406,0.5844381177650136,0.7216705197469042,0.7158027791007134,0.6596706147810933
ACSIncome,temporal,reweighing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10007866514105812,0.10089044358449749,0.7517147198096928,0.7137472244422584,0.8456501939472749,0.166506913646203,0.32457637579859955,0.05530418379153842,0.3814807930423798,0.5103990684156484,0.03612781162670587,0.5862581566648931,0.7225511353332533,0.7166119371458369,0.656386215307197
ACSIncome,temporal,reweighing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.1999999999952581,0.19999900009170643,0.7503045101178814,0.7115687207212846,0.8454791297462286,0.16682998531840926,0.33001855389598295,0.04977394848665606,0.387701719464861,0.5158670450027558,0.04425334733376134,0.5921958733543936,0.7191179306125316,0.7139480106432885,0.6569753201956634
ACSIncome,temporal,reweighing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20068891577790016,0.1999756395024093,0.7518163206754279,0.7142064560456511,0.8455582832059638,0.1665958723677087,0.32610006464413754,0.052489895805989416,0.38399794188086056,0.5147482843200885,0.040431940443754436,0.5984404471014072,0.7214434950473876,0.7168341943063155,0.6640917803321454
ACSIncome,temporal,reweighing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.40000088897423003,0.3999996663082556,0.750879576083108,0.7128529025763749,0.8449578219355509,0.16670583594281688,0.33108534359724817,0.042899944779971826,0.3880522858946641,0.5297412889568959,0.05711798396613729,0.6189932654806907,0.7230654238242998,0.7138991569370625,0.6624432780061311
ACSIncome,temporal,reweighing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.5000022223703803,0.499994999333251,0.7494544103103169,0.7107675707454434,0.8446058546042783,0.16711391238610576,0.32923737518200574,0.03856308570105484,0.3876273799997559,0.5074856694171522,0.06406089902542983,0.5975888800200813,0.7223495320484024,0.7112061478169374,0.6558382087499024
ACSIncome,temporal,reweighing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005471469718656,0.5002400515527671,0.7509978390289298,0.713161933809237,0.8448735668376064,0.1667823532851702,0.329869822933462,0.045520032833435725,0.3903510643228285,0.5140493398050182,0.05252624299669707,0.601920971589844,0.7194834221393072,0.7145691292556473,0.6568318317185441
ACSIncome,temporal,reweighing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.59999911102577,0.6000003336917443,0.7500094011365568,0.7115732001135038,0.8445193487017523,0.16672897261796227,0.33342634020009426,0.03498688473421859,0.38771946974624605,0.5116780615453501,0.06957862968674514,0.6213626291371427,0.7202563449336228,0.7117167635178845,0.6530182141876092
ACSIncome,temporal,reweighing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.8000000000047419,0.8000009999082935,0.7491427001336106,0.710228122946028,0.8433814180720876,0.16741862423135476,0.32948202973440427,0.029298442181901033,0.3840436297942035,0.5050258457953507,0.07928818838934658,0.6027842575178248,0.72147786452185,0.709491637082602,0.6603876307559466
ACSIncome,temporal,reweighing,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.7485525834527631,0.7094477046200767,0.8428614897059199,0.16751370585426714,0.33184451031451956,0.02426929552041744,0.3818887745935389,0.5194629851521464,0.08701376722184175,0.6149189662430676,0.7213243273116029,0.7081943458254295,0.6604686331676035
ACSIncome,temporal,threshold_optimizer_eo,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.761126905981471,0.7556148996562749,0.7556148996562749,0.23887309401852894,0.370537897949645,0.09094422545212598,0.44458642392334824,0.4526304466130852,0.017833370246811826,0.5820823145919878,0.7179718534006416,0.7514244567823791,0.6710902465049015
ACSIncome,temporal,threshold_optimizer_eo,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.10000133339615017,0.10000199994162452,0.6690377934626378,0.6607378139167237,0.6607378139167237,0.33096220653736214,0.23898294828137148,0.055507262688209255,0.2829039562789087,0.2579510160188796,0.012404564729951906,0.4081982225692702,0.6134120659145642,0.6394705275976634,0.565188404196901
ACSIncome,temporal,threshold_optimizer_eo,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10007866514105812,0.10089044358449749,0.6721574720985957,0.6671127448307913,0.6671127448307913,0.3278425279014043,0.2807435064168523,0.054117239431590664,0.31295730040128517,0.3450667974629942,0.017629180508272814,0.48171064777468847,0.6258572498909903,0.6425459111869258,0.5742196523334401
ACSIncome,temporal,threshold_optimizer_eo,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.1999999999952581,0.19999900009170643,0.6333463058182495,0.6352726736900446,0.6352726736900446,0.3666536941817506,0.2058279590413427,0.042025477424513534,0.24487278774463675,0.23819277228916752,0.015177615228359188,0.37469086059856466,0.5585909480706817,0.5931371283327553,0.5109523311071914
ACSIncome,temporal,threshold_optimizer_eo,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20068891577790016,0.1999756395024093,0.6484088719491942,0.6706979938185983,0.6706979938185983,0.3515911280508057,0.2612160259069794,0.054267433003407764,0.330276745937663,0.28616919659944656,0.01963937866223683,0.45689416025426277,0.5719763329727313,0.6120210245961393,0.5262742903410234
ACSIncome,temporal,threshold_optimizer_eo,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.40000088897423003,0.3999996663082556,0.6685427666390371,0.6619541005306719,0.6619541005306719,0.33145723336096283,0.22184633352847713,0.05192699464676646,0.2863109793520446,0.2911529617108232,0.013706423109733402,0.4371847335975776,0.6095443749970753,0.6395746078386145,0.5564594968740795
ACSIncome,temporal,threshold_optimizer_eo,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.5000022223703803,0.499994999333251,0.6602542707075024,0.6662071372928632,0.6662071372928632,0.3397457292924975,0.18587114095269405,0.052842087774919506,0.26789581689486985,0.24004196744307996,0.014353916049912574,0.4417300183691901,0.566673904284229,0.6307575674173677,0.5094190257970929
ACSIncome,temporal,threshold_optimizer_eo,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005471469718656,0.5002400515527671,0.6423705823939734,0.6248347690618704,0.6248347690618704,0.3576294176060266,0.1878613222093236,0.03595617270699495,0.21516838265891144,0.2170747203830505,0.013231479139504862,0.3785225445399419,0.5823469115100288,0.6017026612408962,0.5136711794764778
ACSIncome,temporal,threshold_optimizer_eo,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.59999911102577,0.6000003336917443,0.6586354328453189,0.676361940209047,0.676361940209047,0.3413645671546811,0.2107463830820265,0.05784186718681959,0.27576049181704093,0.2619653001935859,0.014926360355404001,0.49048128741445574,0.5680544946664451,0.6345257208882819,0.5310319907217275
ACSIncome,temporal,threshold_optimizer_eo,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.8000000000047419,0.8000009999082935,0.6597327537056411,0.6771389019921635,0.6771389019921635,0.34026724629435895,0.2015302779951073,0.059129063408334966,0.28106721257568135,0.32210167752943986,0.016530353061440333,0.5082130805353283,0.5254727478999481,0.636024952026527,0.4973610091310677
ACSIncome,temporal,threshold_optimizer_eo,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.6632903024094969,0.6766920047117766,0.6766920047117766,0.33670969759050295,0.19237096452180633,0.05831701935677267,0.26102397308361397,0.30046556933562146,0.016261779242500267,0.49596643553514014,0.5373939943411299,0.6435175525774259,0.4975617086773049
ACSMobility,geographic,erm,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mcar_10_train_prediction,mcar,train_and_prediction,0.1,125,0.1,0.1000008813369948,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mnar_10_train_prediction,mnar,train_and_prediction,0.1,125,0.10007295999999996,0.09962454709307178,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mcar_20_train_prediction,mcar,train_and_prediction,0.2,125,0.2,0.20000216521977557,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mnar_20_train_prediction,mnar,train_and_prediction,0.2,125,0.20061279999999995,0.2003986114079265,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mcar_40_train_prediction,mcar,train_and_prediction,0.4,125,0.4,0.39999891739011223,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mcar_50_train_prediction,mcar,train_and_prediction,0.5,125,0.5,0.49999979872710704,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mnar_50_train_prediction,mnar,train_and_prediction,0.5,125,0.5000693333333333,0.49349086743292314,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mcar_60_train_prediction,mcar,train_and_prediction,0.6,125,0.6,0.6000010826098878,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,mcar_80_train_prediction,mcar,train_and_prediction,0.8,125,0.8,0.7999978347802245,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,erm,full,mcar,train_and_prediction,1.0,125,1.0,1.0,0.7590984620194388,0.5335389596366026,0.699266203998225,0.16952321297638992,0.04680176511794507,0.006185976494706362,0.06335918783814602,0.11752174533317725,0.016393180625910154,0.1562685082035616,0.6695083624326753,0.7550386634722623,0.6550983841817245
ACSMobility,geographic,feature_mixing,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7598581527806253,0.547800566832809,0.7097551220137751,0.16743064537395894,0.07621538871831673,0.011363946294135412,0.10324441361499943,0.1648367968557484,0.02581056779083487,0.21074932967175936,0.6752909143520465,0.7558989730445604,0.6597742580580477
